id,name,voltage,amperage,authentication_membership_card,capacity,fee,note,opening_hours,operator,socket_schuko,socket_type2,socket_type2_output,lon,lat
"node/5530685515",null,null,null,null,"3","no",null,null,"Markt Schöllkrippen","1",null,null,9.2547402,50.0850086
"node/5530698460",null,null,null,null,"2","no",null,null,"Gemeinde Kleinkahl","1",null,null,9.2743364,50.1074082
"node/5530715297",null,null,null,null,"2","no",null,null,"Gemeinde Sommerkahl","1",null,null,9.2577797,50.0701622
"node/5530728244",null,null,null,null,"3","no",null,null,"Gemeinde Blankenbach","1",null,null,9.232366,50.0640531
"node/5530749868",null,null,null,null,"4","no",null,null,"Markt Mömbris","1",null,null,9.1975036,50.0582914
"node/5530767564",null,null,null,null,"4","no",null,null,"Markt Mömbris","1",null,null,9.1302156,50.0588082
"node/5530778939",null,null,null,null,"5","no",null,null,"Markt Mömbris","1",null,null,9.1487119,50.0865855
"node/5530797271",null,null,null,null,"3","no",null,null,"Gemeinde Krombach","1",null,null,9.2078509,50.0789441
"node/5530874135",null,null,null,null,"5","no",null,null,"Gemeinde Dorfprozelten","1",null,null,9.3781794,49.7781439
"node/5530907527",null,null,null,null,"3","no",null,null,"Gemeinde Collenberg","1",null,null,9.3223158,49.7702678
"node/5530926355",null,null,null,null,"3","no",null,null,"Gemeinde Collenberg","1",null,null,9.3206078,49.7437344
"node/5530935347",null,null,null,null,"4","no",null,null,"Markt Eschau","1",null,null,9.278227,49.8528566
"node/5530988899",null,null,null,null,"2","no",null,null,"Markt Mönchberg","1",null,null,9.2666031,49.7921869
"node/5530999353",null,null,null,null,"2","no",null,null,"Markt Mönchberg","1",null,null,9.2363089,49.7833146
"node/5531006805",null,null,null,null,"2",null,null,null,"Gemeinde Röllbach","1",null,null,9.2408685,49.7738072
"node/5531015737",null,null,null,null,"2","no",null,null,"Gemeinde Röllbach","1",null,null,9.249571,49.7666781
"node/5531038272",null,null,null,null,"5","no",null,null,"Stadt Stadtprozelten","1",null,null,9.4112913,49.7840111
"node/5531048523",null,null,null,null,"4","no",null,null,"Stadtprozelten","1",null,null,9.4095945,49.8062012
"node/5531060934",null,null,null,null,"5","no",null,null,"Gemeinde Faulbach","1",null,null,9.43794,49.7873303
"node/5531061415",null,null,null,null,"3","no",null,null,"Gemeinde Mespelbrunn","1",null,null,9.2977419,49.9065284
"node/5531071132",null,null,null,null,"4","no",null,null,"Gemeinde Dorfprozelten","1",null,null,9.4483656,49.7995594
"node/5531080133",null,null,null,null,"4","no",null,null,"Markt Eschau","1",null,null,9.2553304,49.8201203
"node/5531093290",null,null,null,null,"3","no",null,null,"Gemeinde Heimbuchenthal","1",null,null,9.2945429,49.8818949
"node/5531099814",null,null,null,null,"3","no",null,null,"Gemeinse Mespelbrunn","1",null,null,9.2845585,49.9272728
"node/5531126050",null,null,null,null,"2","no",null,null,"Gemeinde Laufach","1",null,null,9.2624938,50.006255
"node/5531126137",null,null,null,null,"4","no",null,null,"Gemeinde Bessenbach","1",null,null,9.2647089,49.9961401
"node/5531133496",null,null,null,null,"2","no",null,null,"Gemeinde Laufach","1",null,null,9.3229723,50.0080661
"node/5531152355",null,null,null,null,"4","no",null,null,"Gemeinde Waldaschaff","1",null,null,9.3022005,49.968304
"node/5531156879",null,null,null,null,"4","no",null,null,"Gemeinde Bessenbach","1",null,null,9.2754405,49.9583972
"node/5531166748","bike-energy Ladestation",null,null,null,"4","no",null,null,"Gemeinde Bessenbach","1",null,null,9.2537796,49.9719094
"node/5531170905",null,null,null,null,"2","no",null,null,"Gemeinde Haibach","1",null,null,9.1925049,49.9628503
"node/5531187955",null,null,null,null,"4","no",null,null,"Gemeinde Rothenbuch","1",null,null,9.3977111,49.9686505
"node/5531190722",null,null,null,null,"4","no",null,null,"Gemeinde Rothenbuch","1",null,null,9.4529091,49.9489017
"node/5531204882",null,null,null,null,"2","no",null,null,"Gemeinde Rothenbuch","1",null,null,9.3894815,49.9637193
"node/5531216638",null,null,null,null,"4","no",null,null,"Gemeinde Sailauf","1",null,null,9.2549893,50.0233616
"node/5531224064",null,null,null,null,"4","no",null,null,"Gemeinde Sailauf","1",null,null,9.2606785,50.0485398
"node/5531235402",null,null,null,null,"4","no",null,null,"Gemeinde Sailauf","1",null,null,9.2535316,50.0514613
"node/5531241121",null,null,null,null,"2","no",null,null,"Gemeinde Weibersbrunn","1",null,null,9.3682167,49.9307663
"node/5531759684","4200",null,null,null,"2",null,null,null,"EnBW",null,null,null,8.4172708,49.0081588
"node/5531859721",null,"230","16",null,"2","yes",null,null,"Fahrrad Schulze","2",null,null,12.6318198,50.7525086
"node/5532771266",null,null,null,null,"5","no",null,null,"Markt Schöllkrippen","1",null,null,9.2460175,50.0848555
"node/5534337006",null,null,null,null,null,null,null,null,"Dehner",null,"2",null,8.2624792,47.624874
"node/5534337007",null,null,null,"yes","2",null,null,null,"Stadtwerke","2","2",null,8.2634012,47.6263948
"node/5535878446",null,null,null,null,"2","yes",null,null,"Marina Boltenhagen",null,"1",null,11.245579,53.9741761
"node/5536093256","Radstätte",null,null,null,null,"no",null,null,null,null,null,null,11.7381497,51.7982651
"node/5536460625",null,null,null,null,"2","yes",null,null,"Vereinigte Stadtwerke",null,"2",null,10.2617264,53.7293052
"node/5536577663",null,null,null,null,null,null,null,null,"VW Gottfried Schulz",null,null,null,6.8391992,51.4303836
"node/5537450778",null,null,null,null,null,"no",null,null,"Stadtwerke Homburg",null,"2",null,7.3322283,49.3184198
"node/5537460339",null,null,null,null,null,null,null,null,null,"4",null,null,7.4034224,49.4162029
"node/5537751315",null,null,null,null,null,"no",null,"24/7","Stadwerk Rheda-Wiedenbrück","4",null,null,8.2995992,51.8458066
"node/5537984691",null,null,null,null,null,null,null,null,null,null,null,null,8.6006655,48.5849196
"node/5538036992",null,null,null,null,"2",null,null,null,"Kaufland",null,null,null,8.7321015,50.3799147
"node/5538036999",null,null,null,null,"2",null,null,null,"Stadtwerke Bad Nauheim",null,null,null,8.7434418,50.3724595
"node/5538078188",null,null,null,null,"6",null,null,null,null,null,null,null,7.2766436,51.8318942
"node/5538203136","Gemeindeverwaltung Amerang",null,null,null,"4","no",null,"24/7","landmobile","2","2","22kW",12.306802,47.991321
"node/5538640276",null,null,null,null,null,null,null,null,null,null,null,null,8.4969404,50.5557715
"node/5539187643",null,null,null,null,"2",null,null,null,"Stadtwerke München",null,null,null,11.5904193,48.1631097
"node/5539720088",null,null,null,null,null,null,null,null,"wallbe",null,null,null,8.791388,51.7268986
"node/5540027788",null,null,null,null,null,null,null,null,"wallbe",null,null,null,8.7726916,51.7112701
"node/5540732701",null,null,null,null,"2","no",null,null,"RWE",null,null,null,7.2844171,51.4937794
"node/5541123382","e-Bike Ladestation","230",null,null,"3","no",null,"24/7","STAWAG","6",null,null,6.3832744,50.6070646
"node/5543043906",null,null,null,null,null,"no",null,null,"Stadt Ehingen","6",null,null,9.7257147,48.2829711
"node/5544001744",null,null,null,null,"3",null,null,null,null,null,null,null,8.6611426,51.8238436
"node/5544335971","P Kaufland",null,null,null,"3","no",null,"Mo-Sa 07:00-22:00; PH off",null,null,"1","43kW",10.0955035,53.5874746
"node/5544378288",null,"400","32",null,null,null,null,null,null,null,"1",null,9.5207504,53.8897374
"node/5544392660",null,null,null,null,null,null,null,null,null,null,null,null,10.6125018,54.1419372
"node/5544397190",null,null,null,null,null,null,null,null,"Renault",null,"1",null,9.9665219,53.6784841
"node/5544398479",null,null,null,null,null,null,null,null,null,null,null,null,9.9955451,53.6756977
"node/5544400690",null,null,"16",null,"1",null,null,null,"Stromnetz Hamburg","1","1",null,10.0920084,53.6553029
"node/5544695269",null,null,null,null,null,null,null,null,"eeMobility",null,null,null,11.1643925,49.3987885
"node/5544893884",null,null,null,"yes","1","yes",null,null,"ladenetz.de",null,"1",null,10.2554468,53.7245002
"node/5547970822",null,null,null,null,null,null,null,null,"rinklin NATURKOST",null,null,null,7.751532,48.0938547
"node/5547970823",null,null,null,null,null,null,null,null,"rinklin Naturkost",null,null,null,7.7526722,48.0933586
"node/5547971323",null,null,null,null,null,null,null,null,"EnBW / E-Car / Typ 2 22 kW",null,null,null,7.7390455,48.1219222
"node/5547997921",null,null,null,null,null,null,null,null,"rinklin NATURKOST",null,null,null,7.7514791,48.0938207
"node/5547997922",null,null,null,null,null,null,null,null,"rinklin Naturkost",null,null,null,7.7527411,48.0933339
"node/5548287252",null,null,null,null,"2",null,null,null,"TEAG Thüringer Energie AG",null,null,null,11.7288549,50.5004134
"node/5548416004",null,null,null,null,"2",null,null,null,null,null,null,null,10.6983863,53.9191781
"node/5548418662",null,null,null,null,null,null,null,null,null,null,null,null,9.1855683,48.8100929
"node/5549505721",null,null,null,null,"3",null,null,null,"Tesla",null,"yes",null,12.6866268,53.5167306
"node/5549513482",null,null,null,null,"2","no",null,null,"Tesla",null,null,null,12.6970782,53.5069381
"node/5549666533",null,null,null,null,"2",null,null,null,"infra",null,null,null,10.9920951,49.4729724
"node/5549850413","Aldi E-Bike Ladestation",null,null,null,"3",null,null,null,"Alid Süd","3",null,null,8.3853841,48.9935067
"node/5550554697",null,null,null,null,"2",null,null,null,null,null,null,null,11.9492475,49.5438533
"node/5551999147",null,null,null,null,"2",null,null,"24/7","Stadtwerke Nordhausen GmbH",null,"1","22kW",10.7983787,51.4862894
"node/5552215707",null,null,null,null,"22 kW",null,null,"24/7","Nilfisk GmbH",null,"1","22kW",12.6492541,51.464989
"node/5552387849",null,null,null,null,null,null,null,null,"EWE AG",null,null,null,8.8423502,53.6255555
"node/5552387850",null,null,null,null,null,null,null,null,null,null,null,null,8.8101128,53.6274047
"node/5554395888",null,"230",null,null,"4","no",null,null,"enviaM","4",null,null,12.4723317,51.2450095
"node/5554813851",null,null,null,"yes",null,null,null,null,"Media Markt Halstenbek",null,"1",null,9.8671391,53.6295963
"node/5554944322",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,9.9264732,53.5531105
"node/5554959323",null,null,null,null,"2",null,null,null,null,null,null,null,8.618011,50.5846355
"node/5555194905",null,null,null,null,null,null,null,null,null,null,null,null,8.0404697,51.753224
"node/5555195353",null,null,null,null,null,null,null,null,null,null,null,null,7.1173181,51.0321773
"node/5555688841",null,null,null,null,null,null,null,null,"Stadtwerke Bad Driburg",null,null,null,9.0237826,51.7341749
"node/5555810569",null,null,null,null,null,null,null,null,"Energie Calw",null,null,null,8.7937172,48.7252763
"node/5555967339",null,null,null,null,null,"no",null,"24/7","NEW",null,"2",null,6.3933767,51.2590058
"node/5556509545",null,null,null,null,"6","yes",null,null,null,null,"6",null,7.5949096,51.6525885
"node/5557017235",null,null,null,"yes","2",null,null,null,"Stadtwerke Witzenhausen","1","2",null,9.8540805,51.3447324
"node/5558457044",null,null,null,null,null,null,null,null,null,null,null,null,9.2328393,52.2269582
"node/5560037463",null,null,null,null,null,null,null,null,null,null,null,null,11.0400514,49.4335298
"node/5560346763",null,null,null,null,"1",null,null,null,null,null,null,null,12.1681836,48.5651975
"node/5560943878",null,null,null,null,"2","no",null,null,"EnBW",null,null,null,10.0226073,48.6247725
"node/5564012400","Ionity Brohltal Ost",null,null,null,"6","no",null,"24/7","IONITY",null,null,null,7.2256483,50.4404479
"node/5564222943",null,null,null,null,null,null,null,null,"Stadtwerke Prenzlau",null,null,null,13.3155715,53.2118163
"node/5565139699",null,"800",null,null,"2","yes",null,"24/7","Allego",null,null,null,9.0775472,49.2120077
"node/5565217334",null,null,null,"yes","2",null,null,null,"EnBW","2","2",null,9.1826217,48.7886714
"node/5565217348",null,null,null,"yes","2",null,null,null,"EnBW","2","2",null,9.1824654,48.7887297
"node/5565217377",null,null,null,"yes","2",null,null,null,"EnBW","2","2",null,9.182554,48.7897926
"node/5567081604",null,null,null,null,null,null,null,null,"Hansewerk eon drive",null,null,null,9.2830986,54.1457938
"node/5567153335",null,null,null,null,"2",null,null,null,"Stadtwerke Schleswig",null,"2","22kW",9.5716086,54.5141589
"node/5568857687",null,null,null,null,"2",null,null,null,null,null,"1",null,8.0799119,50.3987973
"node/5568934270",null,null,null,null,"2",null,null,null,"EnBW",null,"1","43kW",10.0510322,52.1263908
"node/5569665321",null,null,null,null,null,"yes",null,"24/7","ZVO Energie GmbH",null,null,null,10.8191259,54.1401101
"node/5569859480",null,"230",null,null,"6","no",null,"24/7","Eichsfelder Energie- und Wasserversorgungs GmbH","6",null,null,10.0999147,51.5687404
"node/5569924414",null,null,null,null,"4","no",null,null,"IKEA",null,"2","22kW",8.4449374,49.5557771
"node/5569928691","Stromtankstelle",null,null,"BS|Energy;Stadtwerke Gifhorn;Volkswagen Financial Services AG Charge & Fuel-Card",null,"no",null,"24/7","BS|ENERGY, Braunschweiger Versorgungs-AG & Co.KG",null,"1","22 kW",10.5373384,52.2538139
"node/5569930849","Rathaus",null,"32",null,"2",null,null,null,"St. Ingbert","2","2",null,7.1109883,49.2780802
"node/5569943298",null,null,null,"BS|Energy;Stadtwerke Gifhorn;Volkswagen Financial Services AG Charge & Fuel-Card","2","no",null,"24/7","BS|ENERGY, Braunschweiger Versorgungs-AG & Co.KG",null,"2","22 kW",10.5293347,52.2636711
"node/5569965958",null,null,null,null,"4",null,null,null,null,null,null,null,10.5279725,52.2788383
"node/5570001058",null,null,null,null,"22",null,null,null,"Stadt Brühl",null,null,null,8.5352698,49.3944396
"node/5570003846",null,null,null,null,"11",null,null,null,"EnBW",null,null,null,8.7741342,49.2341984
"node/5570005363",null,null,null,null,"50",null,null,null,"Kaufland",null,null,null,9.298828,49.1502896
"node/5570049374",null,null,null,null,null,null,null,null,null,null,null,null,9.5033996,49.2040536
"node/5570517243","Hotel „König Albert“",null,null,null,"3",null,null,null,"Tesla",null,null,null,12.2399021,50.2847111
"node/5572019694",null,null,"16;32",null,"2","yes",null,"24/7","Stadtwerke Rothenburg ob der Tauber GmbH","2","2",null,10.1788647,49.3804199
"node/5572050035",null,null,null,null,"22",null,null,null,"Stadtwerke Dinkelsbühl",null,null,null,10.3334765,49.0674943
"node/5572107700",null,null,null,"yes","2",null,null,null,"Gemeindewerke Georgensgmünd",null,"2","22 kW",11.0175592,49.1883159
"node/5572134580","Sauerbrunnen-Ladestation",null,null,null,null,"no",null,"24/7",null,"2",null,null,9.5773366,48.6676222
"node/5573308676",null,null,null,null,"2",null,null,null,"e.on",null,"1","43kW",11.8083831,50.8756949
"node/5573553273","Ladestation Tagebau Garzweiler","400","32",null,"2","no",null,"24/7","RWE",null,null,null,6.5642937,51.045988
"node/5574708106",null,null,null,"yes","1",null,null,null,"Energiegenossenschaft Starkenburg",null,"1","11 kW",8.8373363,49.4079551
"node/5577694418",null,null,"32",null,"2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0164827,53.6236726
"node/5577725613",null,null,null,null,"2","no",null,"24/7","Crowdfunding",null,"1","43kW",6.8674111,50.9757593
"node/5577734384",null,null,null,null,"2",null,null,null,"ADAC",null,null,null,6.9347738,50.9209802
"node/5577734424",null,null,null,null,"1",null,null,null,"eon",null,null,null,6.9407738,50.9212064
"node/5577742339",null,null,null,null,"1",null,null,null,"Rheinenergie",null,null,null,6.9543609,50.9622959
"node/5577742340",null,null,null,null,"1",null,null,null,"Rheinenergie",null,null,null,6.954554,50.9613397
"node/5577742341",null,null,null,null,"1",null,null,null,"Rheinenergie",null,null,null,6.9536026,50.9661617
"node/5578247535","IONITY",null,null,null,"4",null,null,null,"IONITY",null,null,null,9.2662162,49.0453074
"node/5579747221",null,null,null,null,null,null,null,null,"Ikea",null,null,null,7.8340908,48.0276034
"node/5579747222",null,null,null,null,null,null,null,null,"FREI MOBIL / Ikea",null,null,null,7.8330156,48.0278813
"node/5579747321",null,null,null,null,null,null,null,null,"FREI MOBIL / Ikea",null,null,null,7.8329948,48.0279327
"node/5580759586",null,null,null,null,null,null,null,null,null,null,null,null,7.6166395,50.2814432
"node/5581205361",null,null,"32","yes","2",null,null,null,"Stromnetz Hamburg","2","2",null,10.0406257,53.6025709
"node/5581805712",null,null,null,"yes","2","yes",null,"24/7","Inselwerke eG",null,"2","22 kW",14.1943366,53.9338979
"node/5581901982",null,null,null,null,"1",null,null,null,"Inselwerke eG",null,"1","22kW",14.1852104,53.9436019
"node/5581921267",null,null,null,null,"1",null,null,null,"Inselwerke eG",null,null,"22 kW",14.1573946,53.9596756
"node/5581955890",null,null,null,null,"2",null,null,null,"Kaiserstrand Beachhotel",null,"2","22 kW",14.1452493,53.9718911
"node/5582204471",null,null,null,null,"3",null,null,null,"Ferienhäuser an den beiden Krebsseen in Bansin","1",null,null,14.1167877,53.957602
"node/5583126495",null,null,null,null,null,null,null,null,null,null,null,null,9.3520416,48.8743644
"node/5584216301",null,null,null,null,"2",null,null,null,"innogy",null,null,null,7.3203158,52.5237274
"node/5584501277","Kletterei Destination Charger",null,null,null,"3",null,null,null,"Wasserle",null,"3","22kW",10.8560985,48.0805211
"node/5586618079",null,"230",null,null,"4","no",null,"24/7","Stadtwerke Borken","4",null,null,6.8579303,51.8436977
"node/5588200495",null,null,null,null,null,"no",null,"24/7",null,"6",null,null,6.4051106,51.2621405
"node/5588590224",null,null,null,null,null,null,null,null,"DB",null,null,null,8.9288515,50.1222692
"node/5588599825",null,null,null,null,null,null,null,null,"LKW - Kühlladung",null,null,null,9.0067891,50.1816717
"node/5588599826",null,null,null,null,null,null,null,null,"LKW - Kühlladung",null,null,null,9.0067301,50.1817465
"node/5588627321",null,null,null,null,"3","yes",null,"24/7","e.on Drive",null,"1","43 kW",8.6112587,49.9468306
"node/5588627322",null,null,null,null,null,null,null,null,"Ladestation für mobile Akkus",null,null,null,8.7495127,50.1319029
"node/5588627324",null,null,null,null,null,null,null,null,"Tesla Supercharger",null,null,null,9.0067444,50.1819011
"node/5588627621",null,null,null,null,null,null,null,null,"fast E",null,null,null,9.0069415,50.1824765
"node/5588782827",null,null,null,null,"3","no",null,null,"Land Hessen, Stadt Steinau, ARGE Deutsche Märchenstraße",null,"3","22 KW",9.4578214,50.3119039
"node/5589846712",null,null,null,null,"2",null,null,null,null,null,null,null,9.2107212,52.6378339
"node/5590095324",null,null,null,null,"2",null,null,null,"Stadtwerke Wedel",null,"2","22kW",9.7062845,53.5744674
"node/5590122609",null,null,null,null,null,null,null,null,null,null,null,null,7.3883513,51.1187109
"node/5590162234",null,null,null,null,"2",null,null,null,"Sparkasse Heidelberg",null,null,null,8.6747722,49.4217822
"node/5590999458",null,null,null,null,"2",null,null,"24/7","EnBW","2","2",null,9.1752676,48.7828997
